LicenseNbr,LicenseAppStatus,DoingBusinessAsName,LicExpirationDate,LicExpirationStatus,AddressFull,AddrStreetNo,AddrStreetDir,AddrStreetName,AddrStreetType,AddrUnit,PrimarilyRestaurant,RetailFoodEstab,RestaurantMobileCart,RestaurantMobileBase,RetailMobileCart,RetailMobileBase,FarmersMarket,RecDate,EstablishmentType,AddrCity,ESRI_OID
LICFDD-2023-00572,Active,Monsoonsiam2,2024/06/30 05:00:00+00,Active,"2326 Atwood AVE
Madison, WI 53704",2326,,Atwood,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2755
LICFDD-2023-00573,Active,The Ranch Saloon,2024/06/30 05:00:00+00,Active,"102 DANE ST
DANE, WI 53529",102,,DANE,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,DANE,2756
LICFDD-2023-00574,Active,Breakfast A La Brasa Llc,2024/06/30 05:00:00+00,Active,"45 S Bassett ST
Madison, WI 53703",45,S,Bassett,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2757
LICFDD-2023-00575,Active,David's Jamaican Cuisine,2024/06/30 05:00:00+00,Active,"709 Atlas AVE
Madison, WI 53714",709,,Atlas,AVE,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Base,Madison,2758
LICFDD-2023-00579,Active,Eplegaarden Orchard,2024/06/30 05:00:00+00,Active,"2227 FITCHBURG RD
FITCHBURG, WI 53575",2227,,FITCHBURG,RD,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,FITCHBURG,2759
LICFDD-2023-00581,Under Review,Los Cowboys De Morelos Grill,2023/06/30 05:00:00+00,Pending,"1219 N Sherman AVE
Madison, WI 53704",1219,N,Sherman,AVE,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Cart,Madison,2760
LICFDD-2023-00582,Under Review,Los Cowboys De Morelos Grill,2023/06/30 05:00:00+00,Pending,"1219 N Sherman AVE
Madison, WI 53704",1219,N,Sherman,AVE,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Base,Madison,2761
LICFDD-2023-00586,Active,Rasheed Ribmaster,2024/06/30 05:00:00+00,Active,"2300 US HIGHWAY 51 & 138
CITY OF STOUGHTON, WI 53589",2300,,US HIGHWAY 51 & 138,,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Base,CITY OF STOUGHTON,2762
LICFDD-2023-00587,Active,Rasheed Ribmaster,2024/06/30 05:00:00+00,Active,"2300 US HIGHWAY 51 & 138
CITY OF STOUGHTON, WI 53589",2300,,US HIGHWAY 51 & 138,,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Cart,CITY OF STOUGHTON,2763
LICFDD-2023-00591,Active,Hickory Hill Academy,2024/06/30 05:00:00+00,Active,"1719 HIGH POINT RD
MIDDLETON, WI 53719",1719,,HIGH POINT,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,MIDDLETON,2764
LICFDD-2023-00592,Active,Stanila Creations,2024/06/30 05:00:00+00,Active,"1219 N Sherman AVE
Madison, WI 53704",1219,N,Sherman,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2765
LICFDD-2023-00594,Active,Waterford Wine & Spirits,2024/06/30 05:00:00+00,Active,"6227 MCKEE RD
FITCHBURG, WI 53719",6227,,MCKEE,RD,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,FITCHBURG,2766
LICFDD-2023-00596,Active,Migrants,2024/06/30 05:00:00+00,Active,"3735 MONONA DR
CITY OF MONONA, WI 53714",3735,,MONONA,DR,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,CITY OF MONONA,2767
LICFDD-2023-00600,Active,Todofresco,2024/06/30 05:00:00+00,Active,"114 E Main ST
Madison, WI 53703",114,E,Main,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2768
LICFDD-2023-00601,Active,Curly's Pub & Grub,2024/06/30 05:00:00+00,Active,"2961 MAIN ST
BLUE MOUNDS, WI 53517",2961,,MAIN,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,BLUE MOUNDS,2769
LICFDD-2023-00602,Active,Regent St Mini Mart,2024/06/30 05:00:00+00,Active,"1401 Regent ST
Madison, WI 53711",1401,,Regent,ST,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,Madison,2770
LICFDD-2023-00606,Active,Turkish Kitchen,2024/06/30 05:00:00+00,Active,"2616 Monroe ST
Madison, WI 53711",2616,,Monroe,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2771
LICFDD-2023-00616,Active,Papa John's #1237,2024/06/30 05:00:00+00,Active,"515 University AVE B
Madison, WI 53703",515,,University,AVE,B,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2772
LICFDD-2023-00617,Active,Papa John's #1388,2024/06/30 05:00:00+00,Active,"2604 E Washington AVE
Madison, WI 53704",2604,E,Washington,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2773
LICFDD-2023-00618,Active,Papa John's #2334,2024/06/30 05:00:00+00,Active,"6619 McKee RD
Madison, WI 53719",6619,,McKee,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2774
LICFDD-2023-00623,Active,Pizza Extreme,2024/06/30 05:00:00+00,Active,"1614 Monroe ST
Madison, WI 53711",1614,,Monroe,ST,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Cart,Madison,2775
LICFDD-2023-00625,Active,Atlantisvalley Research Products Plant,2024/06/30 05:00:00+00,Active,"1011 E Main ST
Madison, WI 53703",1011,E,Main,ST,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,Madison,2776
LICFDD-2023-00630,Under Review,Empanada Haus,2023/06/30 05:00:00+00,Pending,"28 N MAIN ST
DEERFIELD, WI 53531",28,N,MAIN,ST,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Cart,DEERFIELD,2777
LICFDD-2023-00641,Active,Subway,2024/06/30 05:00:00+00,Active,"1863 Springdale ST
MOUNT HOREB, WI 53572",1863,,Springdale,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,MOUNT HOREB,2778
LICFDD-2023-00648,Active,Senjoy Chinese Cuisine,2024/06/30 05:00:00+00,Active,"785 University AVE
Madison, WI 53715",785,,University,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2779
LICFDD-2023-00653,Active,Lola's Hi/Lo Lounge,2024/06/30 05:00:00+00,Active,"617 N SHERMAN AVE
MADISON, WI 53704",617,N,SHERMAN,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,MADISON,2780
LICFDD-2023-00656,Active,Brothers Cafe & Restaurant,2024/06/30 05:00:00+00,Active,"749 S Gammon RD
Madison, WI 53719",749,S,Gammon,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2781
LICFDD-2023-00661,Active,Koi Market,2024/06/30 05:00:00+00,Active,"1403 Regent ST
Madison, WI 53711",1403,,Regent,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2782
LICFDD-2023-00668,Under Review,Sushi Lover In Madison Llc,2023/06/30 05:00:00+00,Pending,"72 West Towne MALL
Madison, WI 53719",72,,West Towne,MALL,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2783
LICFDD-2023-00669,Active,"Mooyah Burgers, Fries, Shakes",2024/06/30 05:00:00+00,Active,"402 S Gammon RD
Madison, WI 53719",402,S,Gammon,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2784
LICFDD-2023-00670,Active,Sake All You Can Eat Sushi,2024/06/30 05:00:00+00,Active,"6654 Mineral Point RD
Madison, WI 53705",6654,,Mineral Point,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2785
LICFDD-2023-00671,Active,Papa John's #5274,2024/06/30 05:00:00+00,Active,"2681 WINDSOR ST
SUN PRAIRIE, WI 53590",2681,,WINDSOR,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,SUN PRAIRIE,2786
LICFDD-2023-00683,Active,Doughboys Pizza,2024/06/30 05:00:00+00,Active,"1207 N Sherman AVE
Madison, WI 53704",1207,N,Sherman,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2787
LICFDD-2023-00687,Active,Milio's Sandwiches,2024/06/30 05:00:00+00,Active,"5534 Eastpark BLVD
Madison, WI 53718",5534,,Eastpark,BLVD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2788
LICFDD-2023-00692,Open,Hot Dogs & More,2023/06/30 05:00:00+00,Pending,"1145 N Sherman AVE
Madison, WI 53704",1145,N,Sherman,AVE,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Cart,Madison,2789
LICFDD-2023-00693,Under Review,Hot Dogs & More,2023/06/30 05:00:00+00,Pending,"1145 N Sherman AVE
Madison, WI 53704",1145,N,Sherman,AVE,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Base,Madison,2790
LICFDD-2023-00694,Active,Mediterranean Kitchen,2024/06/30 05:00:00+00,Active,"1219 N Sherman AVE
Madison, WI 53704",1219,N,Sherman,AVE,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,Madison,2791
LICFDD-2023-00700,Active,Comfort Fuel,2024/06/30 05:00:00+00,Active,"439 N Frances ST
Madison, WI 53703",439,N,Frances,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2792
LICFDD-2023-00707,Under Review,Noodles & Company,2023/06/30 05:00:00+00,Pending,"1424 US HIGHWAY 51
STOUGHTON, WI 53589",1424,,US HIGHWAY 51,,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,STOUGHTON,2793
LICFDD-2023-00711,Active,"""let It Ride Llc""",2024/06/30 05:00:00+00,Active,"1511 Williamson ST
Madison, WI 53703",1511,,Williamson,ST,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,Madison,2794
LICFDD-2023-00712,Active,"""let It Ride Llc""",2024/06/30 05:00:00+00,Active,"1511 Williamson ST
Madison, WI 53703",1511,,Williamson,ST,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,Madison,2795
LICFDD-2023-00713,Active,Bodega,2024/06/30 05:00:00+00,Active,"745 N High Point RD
Madison, WI 53717",745,N,High Point,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2796
LICFDD-2023-00714,Under Review,Baked Wings,2023/06/30 05:00:00+00,Pending,"152 W Johnson ST
Madison, WI 53703",152,W,Johnson,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2797
LICFDD-2023-00718,Active,The Seminole Tap,2024/06/30 05:00:00+00,Active,"5956 EXECUTIVE DR STE 101
FITCHBURG, WI 53719",5956,,EXECUTIVE,DR,STE 101,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,FITCHBURG,2798
LICFDD-2023-00720,Active,Encompass Health Rehabilitation Hospital Of Fitchburg Llc,2024/06/30 05:00:00+00,Active,"5535 NOBEL DR
FITCHBURG, WI 53711",5535,,NOBEL,DR,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,FITCHBURG,2799
LICFDD-2023-00728,Active,Americinn,2024/06/30 05:00:00+00,Active,"101 W BROADWAY
MONONA, WI 53716",101,W,BROADWAY,,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,MONONA,2800
LICFDD-2023-00733,Active,Sleep Inn/Mainstay,2024/06/30 05:00:00+00,Active,"4802 Tradewinds PKWY
Madison, WI 53718",4802,,Tradewinds,PKWY,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2801
LICFDD-2023-00736,Active,The Winehouse,2024/06/30 05:00:00+00,Active,"4719 FARWELL ST
MCFARLAND, WI 53558",4719,,FARWELL,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,MCFARLAND,2802
LICFDD-2023-00737,Active,G's Dogs & More,2024/06/30 05:00:00+00,Active,"300 Cottage Grove RD
Madison, WI 53716",300,,Cottage Grove,RD,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Base,Madison,2803
LICFDD-2023-00738,Active,G's Dogs & More,2024/06/30 05:00:00+00,Active,"300 Cottage Grove RD
Madison, WI 53716",300,,Cottage Grove,RD,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Cart,Madison,2804
LICFDD-2023-00741,Active,Subway,2024/06/30 05:00:00+00,Active,"714 S Whitney WAY
Madison, WI 53711",714,S,Whitney,WAY,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2805
LICFDD-2023-00744,Active,Starbucks,2024/06/30 05:00:00+00,Active,"261 Junction RD
Madison, WI 53717",261,,Junction,RD,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,Madison,2806
LICFDD-2023-00745,Active,Takumi Restaurant,2024/06/30 05:00:00+00,Active,"4323 East Towne BLVD
Madison, WI 53704",4323,,East Towne,BLVD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2807
LICFDD-2023-00746,Active,Zen Ramen,2024/06/30 05:00:00+00,Active,"4674 Cottage Grove RD
Madison, WI 53716",4674,,Cottage Grove,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2808
LICFDD-2023-00747,Under Review,Taigu,2023/06/30 05:00:00+00,Pending,"5372 Old Middleton RD
Madison, WI 53705",5372,,Old Middleton,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2809
LICFDD-2023-00748,Active,Madtown Juniors,2024/06/30 05:00:00+00,Active,"2950 INNOVATION WAY
SUN PRAIRIE, WI 53590",2950,,INNOVATION,WAY,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,SUN PRAIRIE,2810
LICFDD-2023-00749,Active,Ascendium Education Group,2024/06/30 05:00:00+00,Active,"38 Buttonwood CT
Madison, WI 53718",38,,Buttonwood,CT,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,Madison,2811
LICFDD-2023-00750,Active,Nelson Global,2024/06/30 05:00:00+00,Active,"1560 WILLIAMS DR
STOUGHTON, WI 53589",1560,,WILLIAMS,DR,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,STOUGHTON,2812
LICFDD-2023-00751,Active,Trachte,2024/06/30 05:00:00+00,Active,"45 NOB HILL RD
Madison, WI 53713",45,,NOB HILL,RD,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,Madison,2813
LICFDD-2023-00754,Active,Pizza Hut,2024/06/30 05:00:00+00,Active,"7558 Mineral Point RD
Madison, WI 53717",7558,,Mineral Point,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2814
LICFDD-2023-00759,Under Review,Madison Moxy Downtown,2023/06/30 05:00:00+00,Pending,"823 E Washington AVE
Madison, WI 53703",823,E,Washington,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2815
LICFDD-2023-00764,Active,Lucky 7,2024/06/30 05:00:00+00,Active,"2703 W Beltline HWY
Madison, WI 53713",2703,W,Beltline,HWY,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,Madison,2816
LICFDD-2023-00765,Active,Ahan,2024/06/30 05:00:00+00,Active,"744 Williamson ST 100
Madison, WI 53703",744,,Williamson,ST,100,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2817
LICFDD-2023-00766,Active,Lucky 7,2024/06/30 05:00:00+00,Active,"2201 S Park ST
Madison, WI 53713",2201,S,Park,ST,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,Madison,2818
LICFDD-2023-00768,Under Review,Thrill Factory Entertainment,2023/06/30 05:00:00+00,Pending,"131 East Towne MALL
Madison, WI 53704",131,,East Towne,MALL,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2819
LICFDD-2023-00772,Active,A8 China,2024/06/30 05:00:00+00,Active,"608 University AVE
Madison, WI 53715",608,,University,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2820
LICFDD-2023-00773,Active,Kikka At Whole Foods Madison,2024/06/30 05:00:00+00,Active,"4710 Madison Yards WAY
Madison, WI 53705",4710,,Madison Yards,WAY,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2821
LICFDD-2023-00775,Active,Usona Institute Inc,2024/06/30 05:00:00+00,Active,"2881 WOODS HOLLOW RD
CITY OF FITCHBURG, WI 53711",2881,,WOODS HOLLOW,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,CITY OF FITCHBURG,2822
LICFDD-2023-00777,Active,Draper Brothers Chop House,2024/06/30 05:00:00+00,Active,"101 N Hamilton ST
Madison, WI 53703",101,N,Hamilton,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2823
LICFDD-2023-00779,Active,Sd Brooklyn Minimart,2024/06/30 05:00:00+00,Active,"355 N RUTLAND AVE
VILLAGE OF BROOKLYN, WI 53521",355,N,RUTLAND,AVE,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,VILLAGE OF BROOKLYN,2824
LICFDD-2023-00781,Active,Cafe Zupas,2024/06/30 05:00:00+00,Active,"4522 E Washington AVE
Madison, WI 53704",4522,E,Washington,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2825
LICFDD-2023-00790,Active,Canteen @ Emmie Roth,2024/06/30 05:00:00+00,Active,"1800 WILLIAMS DR
CITY OF STOUGHTON, WI 53589",1800,,WILLIAMS,DR,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,CITY OF STOUGHTON,2826
LICFDD-2023-00793,Under Review,Bright And Early Coffee,2023/06/30 05:00:00+00,Pending,"1200 E VERONA AVE
VERONA, WI 53593",1200,E,VERONA,AVE,,,,,,,,,2024/02/24 11:00:07+00,Retail Mobile Cart,VERONA,2827
LICFDD-2023-00794,Under Review,Bright And Early Coffee,2023/06/30 05:00:00+00,Pending,"1200 E VERONA AVE
VERONA, WI 53593",1200,E,VERONA,AVE,,,,,,,,,2024/02/24 11:00:07+00,Retail Mobile Base,VERONA,2828
LICFDD-2023-00795,Active,Famous Yeti's Pizza,2024/06/30 05:00:00+00,Active,"2300 US HIGHWAY 51 & 138, SUITE F
STOUGHTON, WI 53589",2300,,US HIGHWAY 51 & 138,,F,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,STOUGHTON,2829
LICFDD-2023-00797,Active,Sweet Bliss Bakery,2024/06/30 05:00:00+00,Active,"2300 US HIGHWAY 51
STOUGHTON, WI 53589",2300,,US HIGHWAY 51,,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,STOUGHTON,2830
LICFDD-2023-00799,Active,The Marigold Room,2024/06/30 05:00:00+00,Active,"214 W MAIN ST
CAMBRIDGE, WI 53523",214,W,MAIN,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,CAMBRIDGE,2831
LICFDD-2023-00800,Active,Subway,2024/06/30 05:00:00+00,Active,"652 N High Point RD
Madison, WI 53717",652,N,High Point,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2832
LICFDD-2023-00802,Active,Eagle Crest Bar,2024/06/30 05:00:00+00,Active,"3710 COUNTY HIGHWAY T
BURKE, WI 53590",3710,,COUNTY HIGHWAY T,,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,BURKE,2833
LICFDD-2023-00803,Active,Healthy Haven Nutrition Llc,2024/06/30 05:00:00+00,Active,"125 W COMMERCIAL ST
MAZOMANIE, WI 53560",125,W,COMMERCIAL,ST,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,MAZOMANIE,2834
LICFDD-2023-00804,Active,Hachi Hachi Sushi & Hibachi,2024/06/30 05:00:00+00,Active,"233 DOUGLAS DR
BROOKLYN, WI 53521",233,,DOUGLAS,DR,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,BROOKLYN,2835
LICFDD-2023-00805,Active,Grace Coffee,2024/06/30 05:00:00+00,Active,"4719 FARWELL ST
MCFARLAND, WI 53558",4719,,FARWELL,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,MCFARLAND,2836
LICFDD-2023-00806,Active,Mad Rabbit Cafe,2024/06/30 05:00:00+00,Active,"805 Williamson ST
Madison, WI 53703",805,,Williamson,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2837
LICFDD-2023-00809,Active,Little John's Kitchens,2024/06/30 05:00:00+00,Active,"4619 JENEWEIN RD
CITY OF FITCHBURG, WI 53711",4619,,JENEWEIN,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,CITY OF FITCHBURG,2838
LICFDD-2023-00810,Active,Canteen @ University Wisconsin Credit Union,2024/06/30 05:00:00+00,Active,"8401 Excelsior DR
Madison, WI 53717",8401,,Excelsior,DR,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,Madison,2839
LICFDD-2023-00811,Active,Canteen @ Pro Active Engineering,2024/06/30 05:00:00+00,Active,"350 BUSINESS PARK DR
SUN PRAIRIE, WI 53590",350,,BUSINESS PARK,DR,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,SUN PRAIRIE,2840
LICFDD-2023-00812,Active,Canteen @ Truax Exchange Hoffman,2024/06/30 05:00:00+00,Active,"2709 Hoffman ST
Madison, WI 53704",2709,,Hoffman,ST,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,Madison,2841
LICFDD-2023-00813,Active,La Casa Del Marisco Llc,2024/06/30 05:00:00+00,Active,"2518 ALLEN BLVD
MIDDLETON, WI 53562",2518,,ALLEN,BLVD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,MIDDLETON,2842
LICFDD-2023-00816,Active,Rajni Indian Cuisine,2024/06/30 05:00:00+00,Active,"429 Commerce DR
Madison, WI 53719",429,,Commerce,DR,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2843
LICFDD-2023-00822,Active,Rooted In Sanity Kava Lounge,2024/06/30 05:00:00+00,Active,"2007 Atwood AVE
Madison, WI 53704",2007,,Atwood,AVE,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,Madison,2844
LICFDD-2023-00823,Under Review,Yt Foods Inc,2023/06/30 05:00:00+00,Pending,"3313 University AVE
Madison, WI 53705",3313,,University,AVE,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,Madison,2845
LICFDD-2023-00824,Active,Culver's Of Sun Prairie,2024/06/30 05:00:00+00,Active,"1501 W MAIN ST
SUN PRAIRIE, WI 53590",1501,W,MAIN,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,SUN PRAIRIE,2846
LICFDD-2023-00827,Active,Indian Curry House,2024/06/30 05:00:00+00,Active,"971 N PAGE ST
STOUGHTON, WI 53589",971,N,PAGE,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,STOUGHTON,2847
LICFDD-2023-00830,Active,Ben's,2024/06/30 05:00:00+00,Active,"210 S WATER ST
CITY OF STOUGHTON, WI 53589",210,S,WATER,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,CITY OF STOUGHTON,2848
LICFDD-2023-00832,Under Review,Freddy's Retro Club,2023/06/30 05:00:00+00,Pending,"137 E MAIN ST
VILLAGE OF MARSHALL, WI 53559",137,E,MAIN,ST,,,,,,,,,2024/02/24 11:00:07+00,Establisment Type not defined,VILLAGE OF MARSHALL,2849
LICFDD-2023-00835,Active,Muds Java,2024/06/30 05:00:00+00,Active,"605 KENSETH WAY
CAMBRIDGE, WI 53523",605,,KENSETH,WAY,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,CAMBRIDGE,2850
LICFDD-2024-00001,Active,Refuel Pantry - Deforest,2024/06/30 05:00:00+00,Active,"602 W NORTH ST
VILLAGE OF DEFOREST, WI 53532",602,W,NORTH,ST,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,VILLAGE OF DEFOREST,2851
LICFDD-2024-00004,Active,Moneecia's Kitchen,2024/06/30 05:00:00+00,Active,"447 E COTTAGE GROVE RD
COTTAGE GROVE, WI 53527",447,E,COTTAGE GROVE,RD,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,COTTAGE GROVE,2852
LICFDD-2024-00005,Under Review,The Bogey Factory,2024/06/30 05:00:00+00,Pending,"503 W VERONA AVE, SUITE 400
VERONA, WI 53593",503,W,VERONA,AVE,400,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,VERONA,2853
LICFDD-2024-00006,Active,Doundrins Distilling,2024/06/30 05:00:00+00,Active,"300 PROGRESS DR, SUITE F
COTTAGE GROVE, WI 53527",300,,PROGRESS,DR,F,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,COTTAGE GROVE,2854
LICFDD-2024-00007,Active,Popeyes,2024/06/30 05:00:00+00,Active,"2440 STATE HIGHWAY 138
CITY OF STOUGHTON, WI 53589",2440,,STATE HIGHWAY 138,,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,CITY OF STOUGHTON,2855
LICFDD-2024-00009,Active,Michelangelos Coffee House,2024/06/30 05:00:00+00,Active,"114 State ST
Madison, WI 53703",114,,State,ST,,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,Madison,2856
LICFDD-2024-00011,Active,The Wedge,2024/06/30 05:00:00+00,Active,"2001 Atwood AVE
Madison, WI 53704",2001,,Atwood,AVE,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2857
LICFDD-2024-00012,Active,Nani Foodcart - Gray Cart,2024/06/30 05:00:00+00,Active,"518 Grand Canyon DR
Madison, WI 53719",518,,Grand Canyon,DR,,,,,,,,,2024/02/24 11:00:07+00,Restaurant Mobile Cart,Madison,2858
LICFDD-2024-00013,Under Review,Mishqui Cocina Peruana,2024/06/30 05:00:00+00,Pending,"1901 CAYUGA ST
CITY OF MIDDLETON, WI 53562",1901,,CAYUGA,ST,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,CITY OF MIDDLETON,2859
LICFDD-2024-00016,Active,Wonder Cookie,2024/06/30 05:00:00+00,Active,"4005 Felland RD 115
Madison, WI 53718",4005,,Felland,RD,115,,,,,,,,2024/02/24 11:00:07+00,Retail Mobile Base,Madison,2860
LICFDD-2024-00018,Active,Trammy Restauants Llc,2024/06/30 05:00:00+00,Active,"7952 Tree LN
Madison, WI 53717",7952,,Tree,LN,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2861
LICFDD-2024-00019,Under Review,Sky Zone Madison,2024/06/30 05:00:00+00,Pending,"2134 W Beltline HWY
Madison, WI 53713",2134,W,Beltline,HWY,,,,,,,,,2024/02/24 11:00:07+00,Primarily Restaurant,Madison,2862
LICFDD-2024-00022,Active,Egg Naanana,2024/06/30 05:00:00+00,Active,"2817 E Washington AVE
Madison, WI 53704",2817,E,Washington,AVE,,,,,,,,,2024/02/24 11:00:07+00,Farmers Market,Madison,2863
LICFDD-2024-00023,Active,The Baked Lab,2024/06/30 05:00:00+00,Active,"931 E Main ST 18
Madison, WI 53703",931,E,Main,ST,18,,,,,,,,2024/02/24 11:00:07+00,Retail Food Establishment,Madison,2864
